CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
13936,MR.,NATHAN,WILSON,7/12/1967,M,M,nathan65@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
13941,MRS.,BRITTANY,HAYES,11/28/1960,M,F,brittany21@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
13953,MRS.,THERESA,MUNOZ,3/21/1969,M,F,theresa4@adventure-works.com,"$100,000 ",1,Graduate Degree,Management,Y
13955,MR.,ANDRES,RAJI,2/8/1970,M,M,andres17@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
13957,MRS.,MEREDITH,MUNOZ,11/28/1967,S,F,meredith30@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
13958,MRS.,DIANE,MARTIN,10/15/1967,M,F,diane6@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
13959,MRS.,EBONY,CARLSON,5/23/1969,M,F,ebony39@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y
13960,MRS.,LACEY,KUMAR,7/5/1967,S,F,lacey42@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
13964,MS.,JASMINE,LEWIS,2/18/1966,S,F,jasmine18@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
13965,MR.,BARRY,SARA,2/26/1966,M,M,barry11@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
13966,MR.,DARREN,DOMINGUEZ,4/4/1966,M,M,darren35@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
13967,MR.,GLENN,ZHANG,1/23/1965,S,M,glenn1@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
13968,MRS.,LYDIA,SAI,4/25/1965,S,F,lydia5@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
13969,MR.,ROY,MARTINEZ,2/11/1968,S,M,roy18@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
13970,MR.,PEDRO,RANA,4/17/1968,S,M,pedro11@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
13971,MS.,BIANCA,ZHAO,6/7/1968,S,F,bianca8@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
13972,MR.,EUGENE,LIANG,4/2/1965,S,M,eugene21@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
13973,MRS.,BETHANY,SHAN,6/2/1964,S,F,bethany13@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
13974,MRS.,TINA,CHANDRA,9/25/1964,M,F,tina4@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
13975,MR.,JOHNNY,RAJE,3/27/1964,S,M,johnny15@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
13982,MR.,CLARENCE,CHANDER,3/21/1944,M,M,clarence30@adventure-works.com,"$20,000 ",3,High School,Skilled Manual,Y
13987,MR.,EDUARDO,COLLINS,11/5/1978,S,M,eduardo43@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
13991,MR.,JACK,HAYES,3/8/1978,M,M,jack23@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
13995,MRS.,MICHELE,BLACK,6/10/1947,M,F,michele21@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
13997,MRS.,RAQUEL,HERNANDEZ,5/24/1947,M,F,raquel2@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
14012,MR.,EDDIE,VAZQUEZ,2/12/1950,M,M,eddie15@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
14013,MR.,JIMMY,BLANCO,8/11/1951,M,M,jimmy19@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
14014,MRS.,LESLIE,SERRANO,9/27/1951,M,F,leslie17@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,N
14020,MRS.,KRISTINE,DOMINGUEZ,6/20/1954,S,F,kristine13@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,N
14022,MS.,TAYLOR,LEE,6/5/1975,S,F,taylor68@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
14023,MS.,BETH,CARLSON,10/15/1975,S,F,beth20@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
14025,MR.,ROBERT,ALEXANDER,3/18/1974,M,M,robert30@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
14026,MS.,CHLOE,BUTLER,5/1/1974,S,F,chloe81@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
14030,MR.,LAWRENCE,SANZ,10/21/1955,S,M,lawrence19@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,N
14031,MR.,RUBEN,SUAREZ,2/17/1955,M,M,ruben42@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
14032,MR.,ARTHUR,CHANDRA,1/7/1956,M,M,arthur4@adventure-works.com,"$70,000 ",2,High School,Skilled Manual,N
14033,MRS.,MELINDA,TORRES,2/19/1957,S,F,melinda7@adventure-works.com,"$80,000 ",2,High School,Professional,N
14034,MR.,DENNIS,LIANG,4/8/1958,S,M,dennis18@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,N
14038,MS.,MADISON,FOSTER,11/22/1959,M,F,madison28@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,Y
14039,MR.,NATHAN,WANG,9/19/1959,S,M,nathan21@adventure-works.com,"$160,000 ",0,Graduate Degree,Management,N
14045,MRS.,TANYA,RAMOS,4/5/1967,M,F,tanya14@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
14048,MR.,WYATT,MITCHELL,4/3/1962,M,M,wyatt40@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
14049,MRS.,GINA,HERNANDEZ,9/7/1962,M,F,gina4@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
14054,MR.,REGINALD,MARTIN,4/10/1960,M,M,reginald8@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
14055,MR.,ALEJANDRO,KUMAR,7/3/1960,M,M,alejandro34@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
14069,MRS.,JOY,SERRANO,2/21/1962,M,F,joy15@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
14079,MS.,LAUREN,PRICE,3/14/1976,S,F,lauren47@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
14100,MRS.,ALISHA,XU,5/19/1941,M,F,alisha29@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
14119,MS.,PAIGE,COOPER,6/11/1967,S,F,paige32@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,Y
14124,MR.,JUSTIN,LI,9/11/1980,M,M,justin23@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
14126,MR.,ANDY,DOMINGUEZ,10/13/1978,M,M,andy17@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
14156,MR.,PRESTON,GONZALEZ,5/18/1969,S,M,preston16@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
14157,MR.,WILLIE,XU,4/14/1969,S,M,willie10@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
14161,MS.,CLAUDIA,LI,2/2/1969,S,F,claudia2@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
14162,MR.,BRETT,GARCIA,11/18/1969,M,M,brett14@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
14163,MS.,EBONY,GARCIA,10/23/1969,M,F,ebony15@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
14171,MRS.,MICHELE,LAL,9/5/1944,S,F,michele9@adventure-works.com,"$90,000 ",5,Partial College,Professional,N
14209,MR.,CRAIG,RAMOS,4/9/1975,M,M,craig16@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
14213,MS.,AUTUMN,GUO,11/11/1975,M,F,autumn17@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
14222,MS.,DAWN,ZHANG,7/27/1972,S,F,dawn1@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
14227,MS.,ALISON,XU,10/21/1972,M,F,alison4@adventure-works.com,"$100,000 ",0,High School,Management,Y
14229,MR.,ALLEN,PEREZ,7/6/1971,S,M,allen19@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
14236,MS.,ABIGAIL,RICHARDSON,11/26/1970,M,F,abigail14@adventure-works.com,"$110,000 ",0,High School,Management,Y
14244,MRS.,JENNIFER,GRIFFIN,3/11/1942,M,F,jennifer94@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
14252,MRS.,DESTINY,COOK,6/4/1943,M,F,destiny28@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y
14262,MR.,JON,HE,11/11/1953,M,M,jon39@adventure-works.com,"$70,000 ",2,Graduate Degree,Management,Y
14263,MRS.,NINA,LAL,2/24/1954,S,F,nina9@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,Y
14265,MR.,GARRETT,BELL,3/17/1975,S,M,garrett18@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
14268,MS.,ISABELLA,ROBERTS,2/17/1975,S,F,isabella43@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
14274,MR.,EDWARD,WILLIAMS,7/9/1976,M,M,edward24@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
14282,MS.,BRIANNA,LEWIS,3/23/1974,S,F,brianna20@adventure-works.com,"$30,000 ",0,High School,Professional,Y
14309,MR.,ORLANDO,SANZ,5/9/1966,S,M,orlando20@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N
14313,MR.,CHRISTIAN,SMITH,10/14/1960,M,M,christian30@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
14317,MR.,STEVE,LIANG,8/22/1962,S,M,steve19@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
14319,MRS.,RENEE,SANZ,12/25/1962,M,F,renee18@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y
14333,MR.,BOBBY,SURI,4/4/1980,S,M,bobby2@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
14344,MR.,KURT,XIE,9/21/1939,S,M,kurt2@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
14345,MRS.,KRISTI,RODRIGUEZ,2/9/1940,M,F,kristi37@adventure-works.com,"$40,000 ",2,Bachelors,Management,N
14346,MRS.,EVELYN,PEREZ,6/1/1941,S,F,evelyn21@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
14354,MR.,SETH,GREEN,7/28/1974,S,M,seth32@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,N
14359,MR.,EDUARDO,HENDERSON,11/2/1968,M,M,eduardo49@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y
14363,MS.,NATALIE,LONG,9/4/1973,S,F,natalie32@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
14371,MR.,JEREMIAH,LEWIS,6/8/1972,M,M,jeremiah9@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
14408,MRS.,JASMINE,COOK,8/14/1950,S,F,jasmine25@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
14410,MRS.,ARIANNA,BROOKS,6/26/1950,M,F,arianna22@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
14446,MR.,JEREMIAH,JOHNSON,8/9/1964,M,M,jeremiah25@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y
14455,MRS.,ALEXANDRA,MITCHELL,3/17/1963,M,F,alexandra53@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
14460,MR.,JOSE,LONG,10/8/1962,M,M,jose32@adventure-works.com,"$100,000 ",1,Partial College,Professional,Y
14479,MRS.,SAMANTHA,SMITH,9/20/1936,S,F,samantha2@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,N
14480,MR.,JACKSON,GONZALEZ,5/5/1960,M,M,jackson38@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y
14521,MR.,RODNEY,ROMERO,10/11/1947,M,M,rodney5@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
14525,MS.,CLAUDIA,SUN,6/7/1977,M,F,claudia12@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,Y
14529,MRS.,KAITLIN,SAI,4/2/1962,S,F,kaitlin5@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
14530,MR.,ETHAN,SMITH,9/1/1962,M,M,ethan29@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
14547,MR.,NOAH,THOMPSON,7/5/1955,M,M,noah63@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
14551,MRS.,MICHELE,VANCE,10/24/1937,M,F,michele59@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
14552,MRS.,DAISY,RAMOS,10/16/1939,M,F,daisy12@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
14561,MR.,EDUARDO,MILLER,5/28/1970,M,M,eduardo5@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
14564,MRS.,CHLOE,BAILEY,2/3/1969,M,F,chloe53@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
14567,MR.,SETH,THOMAS,5/25/1971,M,M,seth11@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
14574,MRS.,KATHERINE,POWELL,3/18/1969,S,F,katherine34@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
14582,MR.,MARCUS,REED,2/3/1970,M,M,marcus95@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
14586,MRS.,TODD,ROWE,11/11/1967,S,F,todd21@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
14621,MRS.,CHLOE,MORRIS,8/8/1962,S,F,chloe47@adventure-works.com,"$70,000 ",1,Bachelors,Professional,Y
14626,MR.,JESSE,GRAY,5/24/1961,M,M,jesse6@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
14632,MR.,AUSTIN,WANG,3/15/1961,M,M,austin21@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
14633,MR.,TIMOTHY,MORGAN,10/7/1961,M,M,timothy14@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
14658,MRS.,CHLOE,GREEN,5/26/1958,M,F,chloe12@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
14663,MR.,ARTURO,HU,10/4/1958,M,M,arturo22@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
14668,MR.,JOE,MARTIN,3/4/1970,M,M,joe24@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
14669,MRS.,ERIKA,BLANCO,7/9/1970,M,F,erika13@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
14672,MR.,OMAR,NATH,4/9/1969,S,M,omar39@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
14673,MR.,WILLIE,RAI,6/23/1969,M,M,willie37@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
14674,MRS.,ALEXIS,WILLIAMS,10/1/1967,M,F,alexis2@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
14677,MR.,ROSS,HERNANDEZ,10/10/1966,S,M,ross24@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
14679,MRS.,NATASHA,SUAREZ,10/16/1966,S,F,natasha19@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
14681,MS.,VERONICA,CHANDRA,10/3/1968,S,F,veronica2@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
14682,MS.,GAIL,ALEXANDER,8/12/1968,S,F,gail5@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
14686,MRS.,CASEY,RAJE,12/14/1963,M,F,casey15@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
14690,MR.,DREW,RAI,1/21/1980,S,M,drew19@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
14698,MRS.,DIANE,NAVARRO,10/13/1973,M,F,diane15@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
14705,MRS.,RILEY,WOOD,1/15/1972,S,F,riley2@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
14713,MR.,JON,YE,7/8/1970,S,M,jon29@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
14725,MR.,EVAN,MORGAN,11/27/1966,M,M,evan14@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
14730,MR.,JERRY,FERRIER,2/17/1953,M,M,jerry22@adventure-works.com,"$20,000 ",2,High School,Manual,N
14731,MR.,SETH,BROWN,5/25/1953,M,M,seth4@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
14732,MRS.,TRINITY,COOK,11/24/1953,M,F,trinity18@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
14760,MR.,ZACHARY,LEWIS,12/12/1958,M,M,zachary28@adventure-works.com,"$80,000 ",4,Graduate Degree,Skilled Manual,Y
14774,MR.,MAX,FERRIER,3/17/1968,S,M,max8@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
14778,MRS.,RENEE,JIMENEZ,6/21/1967,S,F,renee5@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
14781,MR.,ROBERT,BUTLER,5/4/1967,S,M,robert27@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
14784,MR.,VICTOR,DOMINGUEZ,12/5/1967,S,M,victor13@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
14787,MRS.,TABITHA,SMITH,6/20/1966,S,F,tabitha6@adventure-works.com,"$20,000 ",1,High School,Manual,N
14792,MR.,JEROME,RUBIO,8/16/1967,M,M,jerome20@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
14794,MR.,GILBERT,BECKER,8/13/1967,M,M,gilbert40@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
14800,MRS.,ABBY,ARTHUR,1/3/1965,M,F,abby5@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
14801,MRS.,RILEY,SIMMONS,2/15/1964,M,F,riley13@adventure-works.com,"$10,000 ",3,Partial High School,Manual,N
14803,MRS.,STACY,MARTIN,6/7/1964,S,F,stacy1@adventure-works.com,"$20,000 ",3,High School,Manual,Y
14808,MRS.,CYNTHIA,PRASAD,9/20/1963,S,F,cynthia14@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
14815,MRS.,ISABELLA,GONZALES,12/18/1965,M,F,isabella27@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
14816,MRS.,KATHERINE,LEWIS,10/24/1965,M,F,katherine92@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
14819,MRS.,DANA,RUIZ,6/9/1964,M,F,dana18@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
14822,MRS.,JESSICA,MARTIN,9/25/1963,S,F,jessica62@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
14823,MR.,NELSON,HARRISON,12/28/1963,S,M,nelson9@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
14824,MR.,MIGUEL,BAKER,11/17/1963,S,M,miguel33@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
14827,MR.,ERNEST,XU,4/4/1979,S,M,ernest12@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
14831,MR.,GILBERT,XIE,2/6/1963,M,M,gilbert24@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
14832,MR.,BARRY,RANA,11/5/1963,M,M,barry12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
14833,MRS.,RILEY,HAYES,6/13/1962,S,F,riley19@adventure-works.com,"$30,000 ",1,Partial College,Clerical,Y
14837,MR.,DENNIS,LI,7/17/1977,S,M,dennis4@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
14838,MR.,DARREN,ALVAREZ,7/26/1977,S,M,darren26@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
14843,MR.,LEE,VAZQUEZ,7/7/1975,S,M,lee13@adventure-works.com,"$20,000 ",0,High School,Manual,N
14846,MS.,KELSEY,CHANDE,11/13/1974,S,F,kelsey14@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
14847,MS.,VADIM,SAZANOVICH,3/12/1974,S,F,vadim0@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
14853,MR.,DERRICK,DIAZ,2/13/1948,M,M,derrick3@adventure-works.com,"$20,000 ",2,High School,Skilled Manual,Y
14858,MR.,LOUIS,ZHU,6/21/1951,M,M,louis8@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,N
14861,MRS.,MISTY,DENG,4/10/1971,S,F,misty2@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
14868,MRS.,ARIANA,MORGAN,8/20/1975,S,F,ariana20@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
14882,MRS.,KATHRYN,NARA,10/21/1953,M,F,kathryn15@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
14884,MRS.,KRISTI,TORRES,4/5/1953,M,F,kristi7@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
14898,MRS.,KATELYN,EDWARDS,4/3/1956,M,F,katelyn23@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
14904,MR.,SPENCER,POWELL,5/2/1956,M,M,spencer10@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
14906,MR.,ROBERT,WASHINGTON,11/16/1956,M,M,robert26@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
14910,MRS.,CAITLIN,MURPHY,11/24/1957,M,F,caitlin12@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
14915,MRS.,KATHERINE,HOWARD,10/11/1957,M,F,katherine15@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
14928,MR.,ROY,PATEL,3/21/1968,M,M,roy3@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
14929,MR.,PETER,ANAND,10/3/1968,M,M,peter27@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
14934,MR.,JERMAINE,SAI,3/24/1967,S,M,jermaine4@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
14937,MR.,BRENDAN,XU,11/23/1966,S,M,brendan4@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
14941,MRS.,EMMA,PATTERSON,7/27/1966,S,F,emma56@adventure-works.com,"$20,000 ",2,High School,Manual,Y
14947,MR.,ALEJANDRO,CHEN,1/11/1965,S,M,alejandro4@adventure-works.com,"$20,000 ",2,High School,Manual,Y
14949,MR.,STEVE,WU,4/14/1965,M,M,steve10@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
14950,MRS.,MARIA,HERNANDEZ,8/27/1964,S,F,maria59@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
14970,MR.,BRUCE,CHANDRA,3/2/1977,M,M,bruce2@adventure-works.com,"$20,000 ",0,High School,Manual,N
14974,MR.,K.,SARAVAN,7/2/1979,S,M,k0@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
14975,MR.,DALTON,SCOTT,7/3/1963,M,M,dalton29@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
14983,MR.,JUAN,SANZ,8/24/1978,S,M,juan7@adventure-works.com,"$30,000 ",4,Partial College,Clerical,Y
14984,MRS.,REGINA,VANCE,11/13/1978,S,F,regina3@adventure-works.com,"$30,000 ",5,Partial College,Clerical,Y
14991,MR.,EDWIN,ZHAO,2/26/1976,S,M,edwin11@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
15007,MS.,JAIME,RUBIO,8/21/1977,S,F,jaime23@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N
15008,MR.,BLAKE,PARKER,11/27/1977,M,M,blake44@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N
15010,MR.,CORY,SURI,9/12/1977,M,M,cory18@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
15020,MRS.,CHRISTY,MA,10/24/1951,M,F,christy14@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,N
15021,MR.,LUCAS,MOORE,4/12/1951,M,M,lucas21@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,N
15024,MR.,NATHAN,JONES,11/13/1952,M,M,nathan61@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
15034,MR.,HECTOR,SUAREZ,8/26/1979,S,M,hector17@adventure-works.com,"$10,000 ",1,High School,Manual,N
15046,MRS.,CASEY,TANG,11/18/1943,M,F,casey4@adventure-works.com,"$40,000 ",1,Graduate Degree,Clerical,Y
15047,MRS.,MEGHAN,VAZQUEZ,8/11/1961,M,F,meghan14@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
15048,MRS.,BONNIE,YUAN,6/19/1961,M,F,bonnie12@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
15049,MR.,FRANK,DOMINGUEZ,3/24/1960,S,M,frank20@adventure-works.com,"$10,000 ",1,High School,Manual,N
15056,MRS.,JAIME,SUAREZ,4/2/1959,M,F,jaime21@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
15058,MR.,JULIO,SUAREZ,11/27/1959,M,M,julio20@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
15059,MRS.,LISA,ZHU,9/14/1959,M,F,lisa17@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
15062,MRS.,JAIME,ALONSO,9/22/1960,S,F,jaime9@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
15075,MRS.,ALEXA,KELLY,9/15/1920,M,F,alexa2@adventure-works.com,"$10,000 ",3,Bachelors,Clerical,N
15076,MS.,SHEILA,RAMOS,6/20/1969,M,F,sheila16@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
15077,MS.,DOMINIQUE,LOPEZ,5/16/1969,M,F,dominique14@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
15078,MR.,JACOB,WILSON,8/10/1969,S,M,jacob7@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
15081,MS.,DAISY,MUNOZ,12/20/1969,M,F,daisy3@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
15083,MS.,TERESA,GUTIERREZ,7/5/1969,M,F,teresa11@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
15087,MS.,ROBIN,SANZ,5/4/1969,S,F,robin15@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
15088,MS.,COLLEEN,CAI,3/9/1969,S,F,colleen22@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
15089,MR.,MARTIN,PRASAD,11/2/1969,M,M,martin14@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
15102,MR.,ALLEN,MALHOTRA,8/14/1946,M,M,allen4@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
15103,MR.,JONATHAN,LOPEZ,3/8/1953,M,M,jonathan50@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
15119,MR.,JOHNNY,TANG,10/7/1947,M,M,johnny4@adventure-works.com,"$120,000 ",5,Partial High School,Professional,Y
15120,MS.,ERIKA,SUAREZ,2/17/1976,M,F,erika16@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
15121,MR.,BRENDAN,ANDERSEN,6/17/1976,S,M,brendan11@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
15122,MS.,ABBY,RAMAN,12/11/1976,S,F,abby9@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
15123,MR.,SERGIO,LOPEZ,9/26/1975,S,M,sergio17@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
